Timestamp,Packets_per_sec,Packet_Size
2025-11-05 00:01:17.874557,3526,1153
2025-11-05 00:01:18.874557,4046,121
2025-11-05 00:01:19.874557,418,413
2025-11-05 00:01:20.874557,4072,1513
2025-11-05 00:01:21.874557,3962,1559
2025-11-05 00:01:22.874557,242,1116
2025-11-05 00:01:23.874557,2547,179
2025-11-05 00:01:24.874557,2393,103
2025-11-05 00:01:25.874557,1369,1080
2025-11-05 00:01:26.874557,2620,1268
2025-11-05 00:01:27.874557,2073,591
2025-11-05 00:01:28.874557,3752,1153
2025-11-05 00:01:29.874557,392,727
2025-11-05 00:01:30.874557,3192,1915
2025-11-05 00:01:31.874557,4125,266
2025-11-05 00:01:32.874557,3781,1891
2025-11-05 00:01:33.874557,3647,590
2025-11-05 00:01:34.874557,3162,1255
2025-11-05 00:01:35.874557,1711,153
2025-11-05 00:01:36.874557,2822,1187
2025-11-05 00:01:37.874557,2499,595
2025-11-05 00:01:38.874557,4876,244
2025-11-05 00:01:39.874557,611,844
2025-11-05 00:01:40.874557,1907,1775
2025-11-05 00:01:41.874557,3841,1022
2025-11-05 00:01:42.874557,756,846
2025-11-05 00:01:43.874557,4979,1213
2025-11-05 00:01:44.874557,3137,403
2025-11-05 00:01:45.874557,4789,1077
2025-11-05 00:01:46.874557,664,722
2025-11-05 00:01:47.874557,1695,1608
2025-11-05 00:01:48.874557,4433,1382
2025-11-05 00:01:49.874557,1705,1389
2025-11-05 00:01:50.874557,2884,1713
2025-11-05 00:01:51.874557,1817,1177
2025-11-05 00:01:52.874557,3855,220
2025-11-05 00:01:53.874557,850,601
2025-11-05 00:01:54.874557,365,1026
2025-11-05 00:01:55.874557,313,1561
2025-11-05 00:01:56.874557,1116,734
2025-11-05 00:01:57.874557,4026,1787
2025-11-05 00:01:58.874557,3271,1345
2025-11-05 00:01:59.874557,2316,440
2025-11-05 00:02:00.874557,4011,1037
2025-11-05 00:02:01.874557,2172,1566
2025-11-05 00:02:02.874557,2422,1333
2025-11-05 00:02:03.874557,4249,378
2025-11-05 00:02:04.874557,4853,1946
2025-11-05 00:02:05.874557,1351,1930
2025-11-05 00:02:06.874557,4635,1621
2025-11-05 00:02:07.874557,1266,761
2025-11-05 00:02:08.874557,3262,1048
2025-11-05 00:02:09.874557,4000,1160
2025-11-05 00:02:10.874557,4651,573
2025-11-05 00:02:11.874557,2094,1397
2025-11-05 00:02:12.874557,264,313
2025-11-05 00:02:13.874557,666,453
2025-11-05 00:02:14.874557,1950,1234
2025-11-05 00:02:15.874557,4430,629
2025-11-05 00:02:16.874557,144,424
2025-11-05 00:02:17.874557,2418,711
2025-11-05 00:02:18.874557,4434,625
2025-11-05 00:02:19.874557,4960,1231
2025-11-05 00:02:20.874557,1228,1782
2025-11-05 00:02:21.874557,4663,1101
2025-11-05 00:02:22.874557,2493,550
2025-11-05 00:02:23.874557,2850,1821
2025-11-05 00:02:24.874557,486,1193
2025-11-05 00:02:25.874557,3730,547
2025-11-05 00:02:26.874557,4699,703
2025-11-05 00:02:27.874557,3312,1969
2025-11-05 00:02:28.874557,3423,1134
2025-11-05 00:02:29.874557,2876,1271
2025-11-05 00:02:30.874557,440,399
2025-11-05 00:02:31.874557,3135,260
2025-11-05 00:02:32.874557,3865,1676
2025-11-05 00:02:33.874557,3629,1885
2025-11-05 00:02:34.874557,776,1792
2025-11-05 00:02:35.874557,1110,178
2025-11-05 00:02:36.874557,4047,551
2025-11-05 00:02:37.874557,4780,1442
2025-11-05 00:02:38.874557,732,1166
2025-11-05 00:02:39.874557,1540,1390
2025-11-05 00:02:40.874557,4966,313
2025-11-05 00:02:41.874557,836,1114
2025-11-05 00:02:42.874557,1030,1229
2025-11-05 00:02:43.874557,2288,621
2025-11-05 00:02:44.874557,2858,648
2025-11-05 00:02:45.874557,2196,924
2025-11-05 00:02:46.874557,2648,1071
2025-11-05 00:02:47.874557,4720,943
2025-11-05 00:02:48.874557,2109,1625
2025-11-05 00:02:49.874557,4165,819
2025-11-05 00:02:50.874557,388,1459
2025-11-05 00:02:51.874557,1346,1517
2025-11-05 00:02:52.874557,1197,1474
2025-11-05 00:02:53.874557,690,1214
2025-11-05 00:02:54.874557,4551,458
2025-11-05 00:02:55.874557,468,980
2025-11-05 00:02:56.874557,726,1054
2025-11-05 00:02:57.874557,2105,117
2025-11-05 00:02:58.874557,2989,540
2025-11-05 00:02:59.874557,1587,557
2025-11-05 00:03:00.874557,5000,756
2025-11-05 00:03:01.874557,1963,822
2025-11-05 00:03:02.874557,1036,719
2025-11-05 00:03:03.874557,4384,1534
2025-11-05 00:03:04.874557,4241,1947
2025-11-05 00:03:05.874557,508,144
2025-11-05 00:03:06.874557,4473,1458
2025-11-05 00:03:07.874557,1777,767
2025-11-05 00:03:08.874557,1803,1468
2025-11-05 00:03:09.874557,4044,1836
2025-11-05 00:03:10.874557,1314,1723
2025-11-05 00:03:11.874557,1538,1740
2025-11-05 00:03:12.874557,4459,281
2025-11-05 00:03:13.874557,1313,1591
2025-11-05 00:03:14.874557,305,1177
2025-11-05 00:03:15.874557,2540,1604
2025-11-05 00:03:16.874557,2196,1746
2025-11-05 00:03:17.874557,4940,280
2025-11-05 00:03:18.874557,841,1357
2025-11-05 00:03:19.874557,690,1825
2025-11-05 00:03:20.874557,3616,256
2025-11-05 00:03:21.874557,1763,975
2025-11-05 00:03:22.874557,3923,1770
2025-11-05 00:03:23.874557,4437,470
2025-11-05 00:03:24.874557,4669,1317
2025-11-05 00:03:25.874557,1438,144
2025-11-05 00:03:26.874557,1364,1431
2025-11-05 00:03:27.874557,4346,1720
2025-11-05 00:03:28.874557,2872,872
2025-11-05 00:03:29.874557,919,279
2025-11-05 00:03:30.874557,2847,1740
2025-11-05 00:03:31.874557,1418,111
2025-11-05 00:03:32.874557,4415,864
2025-11-05 00:03:33.874557,999,1745
2025-11-05 00:03:34.874557,3243,1230
2025-11-05 00:03:35.874557,2628,249
2025-11-05 00:03:36.874557,4827,306
2025-11-05 00:03:37.874557,3781,1300
2025-11-05 00:03:38.874557,2491,1349
2025-11-05 00:03:39.874557,4005,1457
2025-11-05 00:03:40.874557,2292,194
2025-11-05 00:03:41.874557,297,1085
2025-11-05 00:03:42.874557,2876,545
2025-11-05 00:03:43.874557,3804,1123
2025-11-05 00:03:44.874557,956,507
2025-11-05 00:03:45.874557,1466,1305
2025-11-05 00:03:46.874557,2463,694
2025-11-05 00:03:47.874557,2979,1629
2025-11-05 00:03:48.874557,886,818
2025-11-05 00:03:49.874557,357,1210
2025-11-05 00:03:50.874557,2072,151
2025-11-05 00:03:51.874557,561,937
2025-11-05 00:03:52.874557,3591,149
2025-11-05 00:03:53.874557,4792,1651
2025-11-05 00:03:54.874557,1854,447
2025-11-05 00:03:55.874557,622,725
2025-11-05 00:03:56.874557,4768,1220
2025-11-05 00:03:57.874557,606,1225
2025-11-05 00:03:58.874557,500,754
2025-11-05 00:03:59.874557,1326,1813
2025-11-05 00:04:00.874557,4334,1540
2025-11-05 00:04:01.874557,788,1885
2025-11-05 00:04:02.874557,2442,978
2025-11-05 00:04:03.874557,3018,1835
2025-11-05 00:04:04.874557,776,781
2025-11-05 00:04:05.874557,2965,924
2025-11-05 00:04:06.874557,1220,1853
2025-11-05 00:04:07.874557,4107,440
2025-11-05 00:04:08.874557,1643,510
2025-11-05 00:04:09.874557,3026,265
2025-11-05 00:04:10.874557,1386,1572
2025-11-05 00:04:11.874557,3112,975
2025-11-05 00:04:12.874557,2089,291
2025-11-05 00:04:13.874557,4603,1705
2025-11-05 00:04:14.874557,4675,942
2025-11-05 00:04:15.874557,351,1536
2025-11-05 00:04:16.874557,3405,1273
2025-11-05 00:04:17.874557,2152,1483
2025-11-05 00:04:18.874557,4045,619
2025-11-05 00:04:19.874557,4359,1419
2025-11-05 00:04:20.874557,2110,1812
2025-11-05 00:04:21.874557,393,1387
2025-11-05 00:04:22.874557,155,326
2025-11-05 00:04:23.874557,1412,1396
2025-11-05 00:04:24.874557,283,1549
2025-11-05 00:04:25.874557,1527,286
2025-11-05 00:04:26.874557,4658,499
2025-11-05 00:04:27.874557,60,304
2025-11-05 00:04:28.874557,4513,1363
2025-11-05 00:04:29.874557,2601,1356
2025-11-05 00:04:30.874557,4023,774
2025-11-05 00:04:31.874557,3196,1781
2025-11-05 00:04:32.874557,1908,1075
2025-11-05 00:04:33.874557,4251,1983
2025-11-05 00:04:34.874557,2940,1737
2025-11-05 00:04:35.874557,1085,1609
2025-11-05 00:04:36.874557,2989,507
2025-11-05 00:04:37.874557,2809,1067
2025-11-05 00:04:38.874557,2963,1993
2025-11-05 00:04:39.874557,3766,1341
2025-11-05 00:04:40.874557,2274,1288
2025-11-05 00:04:41.874557,3548,1509
2025-11-05 00:04:42.874557,1984,294
2025-11-05 00:04:43.874557,3864,1938
2025-11-05 00:04:44.874557,839,582
2025-11-05 00:04:45.874557,705,1419
2025-11-05 00:04:46.874557,4909,619
2025-11-05 00:04:47.874557,3575,1215
2025-11-05 00:04:48.874557,2124,1367
2025-11-05 00:04:49.874557,3955,458
2025-11-05 00:04:50.874557,53,1288
2025-11-05 00:04:51.874557,1935,206
2025-11-05 00:04:52.874557,4971,607
2025-11-05 00:04:53.874557,1977,262
2025-11-05 00:04:54.874557,945,1592
2025-11-05 00:04:55.874557,997,1336
2025-11-05 00:04:56.874557,3533,226
2025-11-05 00:04:57.874557,832,664
2025-11-05 00:04:58.874557,2519,1189
2025-11-05 00:04:59.874557,2963,1611
2025-11-05 00:05:00.874557,1602,1079
2025-11-05 00:05:01.874557,304,1692
2025-11-05 00:05:02.874557,2048,1215
2025-11-05 00:05:03.874557,1284,183
2025-11-05 00:05:04.874557,4839,1109
2025-11-05 00:05:05.874557,4966,1107
2025-11-05 00:05:06.874557,3550,1550
2025-11-05 00:05:07.874557,4318,1184
2025-11-05 00:05:08.874557,1030,108
2025-11-05 00:05:09.874557,2179,1624
2025-11-05 00:05:10.874557,3513,115
2025-11-05 00:05:11.874557,2270,1503
2025-11-05 00:05:12.874557,94,459
2025-11-05 00:05:13.874557,1553,697
2025-11-05 00:05:14.874557,2992,590
2025-11-05 00:05:15.874557,2437,1083
2025-11-05 00:05:16.874557,3806,256
2025-11-05 00:05:17.874557,2385,1652
2025-11-05 00:05:18.874557,3988,1076
2025-11-05 00:05:19.874557,1286,654
2025-11-05 00:05:20.874557,3216,140
2025-11-05 00:05:21.874557,95,322
2025-11-05 00:05:22.874557,2392,1525
2025-11-05 00:05:23.874557,932,1306
2025-11-05 00:05:24.874557,2825,1218
2025-11-05 00:05:25.874557,504,1315
2025-11-05 00:05:26.874557,2749,1349
2025-11-05 00:05:27.874557,4758,1771
2025-11-05 00:05:28.874557,3525,1183
2025-11-05 00:05:29.874557,2192,407
2025-11-05 00:05:30.874557,4667,677
2025-11-05 00:05:31.874557,894,1652
2025-11-05 00:05:32.874557,213,1625
2025-11-05 00:05:33.874557,1701,853
2025-11-05 00:05:34.874557,386,217
2025-11-05 00:05:35.874557,3640,1220
2025-11-05 00:05:36.874557,2945,1825
2025-11-05 00:05:37.874557,423,725
2025-11-05 00:05:38.874557,2886,393
2025-11-05 00:05:39.874557,4529,1084
2025-11-05 00:05:40.874557,3196,686
2025-11-05 00:05:41.874557,2000,1369
2025-11-05 00:05:42.874557,159,111
2025-11-05 00:05:43.874557,4380,1816
2025-11-05 00:05:44.874557,4318,775
2025-11-05 00:05:45.874557,4459,1742
2025-11-05 00:05:46.874557,857,1410
2025-11-05 00:05:47.874557,2560,1200
2025-11-05 00:05:48.874557,2806,1627
2025-11-05 00:05:49.874557,1764,264
2025-11-05 00:05:50.874557,2049,764
2025-11-05 00:05:51.874557,1743,272
2025-11-05 00:05:52.874557,1279,1125
2025-11-05 00:05:53.874557,4941,1787
2025-11-05 00:05:54.874557,2173,1398
2025-11-05 00:05:55.874557,614,1388
2025-11-05 00:05:56.874557,3023,416
2025-11-05 00:05:57.874557,4186,1137
2025-11-05 00:05:58.874557,317,1935
2025-11-05 00:05:59.874557,4282,536
2025-11-05 00:06:00.874557,1027,1760
2025-11-05 00:06:01.874557,1949,1799
2025-11-05 00:06:02.874557,4870,514
2025-11-05 00:06:03.874557,2694,481
2025-11-05 00:06:04.874557,3377,1687
2025-11-05 00:06:05.874557,2491,1832
2025-11-05 00:06:06.874557,1107,1183
2025-11-05 00:06:07.874557,4255,514
2025-11-05 00:06:08.874557,1667,424
2025-11-05 00:06:09.874557,4332,1814
2025-11-05 00:06:10.874557,3972,1588
2025-11-05 00:06:11.874557,1749,737
2025-11-05 00:06:12.874557,4348,1140
2025-11-05 00:06:13.874557,1638,743
2025-11-05 00:06:14.874557,4826,591
2025-11-05 00:06:15.874557,3578,551
2025-11-05 00:06:16.874557,3001,1858
2025-11-05 00:06:17.874557,2180,1427
2025-11-05 00:06:18.874557,3095,458
2025-11-05 00:06:19.874557,4592,539
2025-11-05 00:06:20.874557,859,1118
2025-11-05 00:06:21.874557,4923,643
2025-11-05 00:06:22.874557,2849,316
2025-11-05 00:06:23.874557,1534,1125
2025-11-05 00:06:24.874557,4020,1228
2025-11-05 00:06:25.874557,986,845
2025-11-05 00:06:26.874557,1957,158
2025-11-05 00:06:27.874557,3839,957
2025-11-05 00:06:28.874557,2719,1042
2025-11-05 00:06:29.874557,982,1110
2025-11-05 00:06:30.874557,4724,1114
2025-11-05 00:06:31.874557,3470,113
2025-11-05 00:06:32.874557,1660,1306
2025-11-05 00:06:33.874557,3381,1326
2025-11-05 00:06:34.874557,673,1227
2025-11-05 00:06:35.874557,2547,748
2025-11-05 00:06:36.874557,850,1120
2025-11-05 00:06:37.874557,3758,1710
2025-11-05 00:06:38.874557,2037,1607
2025-11-05 00:06:39.874557,201,206
2025-11-05 00:06:40.874557,1392,1730
2025-11-05 00:06:41.874557,1001,440
2025-11-05 00:06:42.874557,3442,708
2025-11-05 00:06:43.874557,4064,1240
2025-11-05 00:06:44.874557,2294,1879
2025-11-05 00:06:45.874557,1430,1288
2025-11-05 00:06:46.874557,948,355
2025-11-05 00:06:47.874557,245,671
2025-11-05 00:06:48.874557,911,337
2025-11-05 00:06:49.874557,3349,900
2025-11-05 00:06:50.874557,351,1401
2025-11-05 00:06:51.874557,1860,1727
2025-11-05 00:06:52.874557,446,113
2025-11-05 00:06:53.874557,153,1633
2025-11-05 00:06:54.874557,4821,792
2025-11-05 00:06:55.874557,2937,1413
2025-11-05 00:06:56.874557,4490,1347
2025-11-05 00:06:57.874557,2482,221
2025-11-05 00:06:58.874557,4291,1205
2025-11-05 00:06:59.874557,1478,363
2025-11-05 00:07:00.874557,3142,231
2025-11-05 00:07:01.874557,4927,1715
2025-11-05 00:07:02.874557,2615,1759
2025-11-05 00:07:03.874557,1459,1829
2025-11-05 00:07:04.874557,2925,277
2025-11-05 00:07:05.874557,1612,1929
2025-11-05 00:07:06.874557,4245,343
2025-11-05 00:07:07.874557,2957,1378
2025-11-05 00:07:08.874557,2505,792
2025-11-05 00:07:09.874557,4052,156
2025-11-05 00:07:10.874557,2066,1319
2025-11-05 00:07:11.874557,1907,1299
2025-11-05 00:07:12.874557,2520,1799
2025-11-05 00:07:13.874557,3704,826
2025-11-05 00:07:14.874557,2247,764
2025-11-05 00:07:15.874557,2679,465
2025-11-05 00:07:16.874557,3525,1797
2025-11-05 00:07:17.874557,3131,359
2025-11-05 00:07:18.874557,2374,1190
2025-11-05 00:07:19.874557,3719,746
2025-11-05 00:07:20.874557,1713,1361
2025-11-05 00:07:21.874557,4337,1030
2025-11-05 00:07:22.874557,4608,150
2025-11-05 00:07:23.874557,285,1620
2025-11-05 00:07:24.874557,1864,629
2025-11-05 00:07:25.874557,1784,359
2025-11-05 00:07:26.874557,3893,924
2025-11-05 00:07:27.874557,2539,882
2025-11-05 00:07:28.874557,2509,809
2025-11-05 00:07:29.874557,1567,1919
2025-11-05 00:07:30.874557,3501,833
2025-11-05 00:07:31.874557,1496,1102
2025-11-05 00:07:32.874557,4091,1516
2025-11-05 00:07:33.874557,434,1012
2025-11-05 00:07:34.874557,728,1313
2025-11-05 00:07:35.874557,1792,1947
2025-11-05 00:07:36.874557,4944,1290
2025-11-05 00:07:37.874557,2740,896
2025-11-05 00:07:38.874557,4746,220
2025-11-05 00:07:39.874557,4482,1819
2025-11-05 00:07:40.874557,1741,1143
2025-11-05 00:07:41.874557,2693,1767
2025-11-05 00:07:42.874557,3008,678
2025-11-05 00:07:43.874557,1970,748
2025-11-05 00:07:44.874557,3737,358
2025-11-05 00:07:45.874557,4641,1184
2025-11-05 00:07:46.874557,1211,1330
2025-11-05 00:07:47.874557,3686,1667
2025-11-05 00:07:48.874557,4792,1411
2025-11-05 00:07:49.874557,3708,599
2025-11-05 00:07:50.874557,209,1271
2025-11-05 00:07:51.874557,4027,638
2025-11-05 00:07:52.874557,4121,1503
2025-11-05 00:07:53.874557,826,107
2025-11-05 00:07:54.874557,2927,1684
2025-11-05 00:07:55.874557,4359,825
2025-11-05 00:07:56.874557,77,179
2025-11-05 00:07:57.874557,128,602
2025-11-05 00:07:58.874557,475,1367
2025-11-05 00:07:59.874557,2258,1605
2025-11-05 00:08:00.874557,209,985
2025-11-05 00:08:01.874557,4892,1364
2025-11-05 00:08:02.874557,4027,129
2025-11-05 00:08:03.874557,1385,270
2025-11-05 00:08:04.874557,552,1901
2025-11-05 00:08:05.874557,3100,1152
2025-11-05 00:08:06.874557,4779,1044
2025-11-05 00:08:07.874557,2142,1741
2025-11-05 00:08:08.874557,3798,1113
2025-11-05 00:08:09.874557,996,810
2025-11-05 00:08:10.874557,919,497
2025-11-05 00:08:11.874557,717,1054
2025-11-05 00:08:12.874557,4204,915
2025-11-05 00:08:13.874557,4384,1360
2025-11-05 00:08:14.874557,4804,1329
2025-11-05 00:08:15.874557,542,339
2025-11-05 00:08:16.874557,3223,535
2025-11-05 00:08:17.874557,2237,1776
2025-11-05 00:08:18.874557,4394,1641
2025-11-05 00:08:19.874557,813,770
2025-11-05 00:08:20.874557,1218,530
2025-11-05 00:08:21.874557,164,731
2025-11-05 00:08:22.874557,455,1639
2025-11-05 00:08:23.874557,2938,340
2025-11-05 00:08:24.874557,3329,1883
2025-11-05 00:08:25.874557,2740,864
2025-11-05 00:08:26.874557,3906,824
2025-11-05 00:08:27.874557,4040,1098
2025-11-05 00:08:28.874557,4469,1376
2025-11-05 00:08:29.874557,2585,1151
2025-11-05 00:08:30.874557,1888,693
2025-11-05 00:08:31.874557,4325,1276
2025-11-05 00:08:32.874557,2156,569
2025-11-05 00:08:33.874557,4672,480
2025-11-05 00:08:34.874557,257,759
2025-11-05 00:08:35.874557,332,377
2025-11-05 00:08:36.874557,659,1979
2025-11-05 00:08:37.874557,61,295
2025-11-05 00:08:38.874557,2247,312
2025-11-05 00:08:39.874557,1990,1535
2025-11-05 00:08:40.874557,1279,811
2025-11-05 00:08:41.874557,4434,1478
2025-11-05 00:08:42.874557,2496,1795
2025-11-05 00:08:43.874557,2454,553
2025-11-05 00:08:44.874557,3762,1193
2025-11-05 00:08:45.874557,1141,690
2025-11-05 00:08:46.874557,2918,1414
2025-11-05 00:08:47.874557,387,1003
2025-11-05 00:08:48.874557,3950,584
2025-11-05 00:08:49.874557,1160,1592
2025-11-05 00:08:50.874557,217,321
2025-11-05 00:08:51.874557,4278,835
2025-11-05 00:08:52.874557,4940,1593
2025-11-05 00:08:53.874557,1269,1442
2025-11-05 00:08:54.874557,3883,235
2025-11-05 00:08:55.874557,645,511
2025-11-05 00:08:56.874557,1162,807
2025-11-05 00:08:57.874557,286,895
2025-11-05 00:08:58.874557,4387,1035
2025-11-05 00:08:59.874557,2189,1753
2025-11-05 00:09:00.874557,74,1718
2025-11-05 00:09:01.874557,2760,778
2025-11-05 00:09:02.874557,4445,1782
2025-11-05 00:09:03.874557,2801,481
2025-11-05 00:09:04.874557,4781,1244
2025-11-05 00:09:05.874557,4998,1583
2025-11-05 00:09:06.874557,3551,171
2025-11-05 00:09:07.874557,1367,184
2025-11-05 00:09:08.874557,3948,995
2025-11-05 00:09:09.874557,2633,106
2025-11-05 00:09:10.874557,3232,367
2025-11-05 00:09:11.874557,3133,1920
2025-11-05 00:09:12.874557,1618,105
2025-11-05 00:09:13.874557,1587,1465
2025-11-05 00:09:14.874557,789,1527
2025-11-05 00:09:15.874557,2300,1417
2025-11-05 00:09:16.874557,1030,1710
2025-11-05 00:09:17.874557,4489,478
2025-11-05 00:09:18.874557,4552,1829
2025-11-05 00:09:19.874557,3250,246
2025-11-05 00:09:20.874557,4874,1775
2025-11-05 00:09:21.874557,3354,151
2025-11-05 00:09:22.874557,2979,1526
2025-11-05 00:09:23.874557,1629,566
2025-11-05 00:09:24.874557,4749,1796
2025-11-05 00:09:25.874557,1051,1061
2025-11-05 00:09:26.874557,1242,706
2025-11-05 00:09:27.874557,2800,1639
2025-11-05 00:09:28.874557,1390,284
2025-11-05 00:09:29.874557,1228,339
2025-11-05 00:09:30.874557,4610,620
2025-11-05 00:09:31.874557,1290,1697
2025-11-05 00:09:32.874557,2744,1805
2025-11-05 00:09:33.874557,4554,1987
2025-11-05 00:09:34.874557,3856,483
2025-11-05 00:09:35.874557,3097,500
2025-11-05 00:09:36.874557,2227,488
2025-11-05 00:09:37.874557,2857,1957
2025-11-05 00:09:38.874557,1767,408
2025-11-05 00:09:39.874557,2859,1653
2025-11-05 00:09:40.874557,3138,232
2025-11-05 00:09:41.874557,3362,534
2025-11-05 00:09:42.874557,2234,1003
2025-11-05 00:09:43.874557,3535,1863
2025-11-05 00:09:44.874557,302,1165
2025-11-05 00:09:45.874557,4938,295
2025-11-05 00:09:46.874557,3632,1605
2025-11-05 00:09:47.874557,1060,715
2025-11-05 00:09:48.874557,3495,811
2025-11-05 00:09:49.874557,964,908
2025-11-05 00:09:50.874557,3773,1236
2025-11-05 00:09:51.874557,3725,268
2025-11-05 00:09:52.874557,343,1890
2025-11-05 00:09:53.874557,54,324
2025-11-05 00:09:54.874557,742,970
2025-11-05 00:09:55.874557,4126,246
2025-11-05 00:09:56.874557,2126,176
2025-11-05 00:09:57.874557,359,1830
2025-11-05 00:09:58.874557,2267,1425
2025-11-05 00:09:59.874557,2778,843
2025-11-05 00:10:00.874557,3975,1615
2025-11-05 00:10:01.874557,4666,486
2025-11-05 00:10:02.874557,3351,886
2025-11-05 00:10:03.874557,3513,962
2025-11-05 00:10:04.874557,141,1631
2025-11-05 00:10:05.874557,110,1692
2025-11-05 00:10:06.874557,1442,493
2025-11-05 00:10:07.874557,622,1049
2025-11-05 00:10:08.874557,4999,1834
2025-11-05 00:10:09.874557,974,484
2025-11-05 00:10:10.874557,4354,1940
2025-11-05 00:10:11.874557,2342,1969
2025-11-05 00:10:12.874557,4974,261
2025-11-05 00:10:13.874557,3742,1595
2025-11-05 00:10:14.874557,4675,1932
2025-11-05 00:10:15.874557,1567,1527
2025-11-05 00:10:16.874557,2813,112
2025-11-05 00:10:17.874557,2053,1918
2025-11-05 00:10:18.874557,280,1362
2025-11-05 00:10:19.874557,1626,733
2025-11-05 00:10:20.874557,1686,1405
2025-11-05 00:10:21.874557,1546,1054
2025-11-05 00:10:22.874557,73,1952
2025-11-05 00:10:23.874557,1189,737
2025-11-05 00:10:24.874557,3520,1475
2025-11-05 00:10:25.874557,4957,1536
2025-11-05 00:10:26.874557,964,1732
2025-11-05 00:10:27.874557,180,1563
2025-11-05 00:10:28.874557,4959,241
